Car_Weight_kg,Engine_Power_hp,Max_Torque_Nm,Top_Speed_kmh,Acceleration_0_100_kmh,Weight_Distribution_percentage,Transmission_Type,Gear_Count,Front_Tire_Pressure_bar,Rear_Tire_Pressure_bar,Front_Tire_Diameter_cm,Rear_Tire_Diameter_cm,Front_Suspension,Rear_Suspension,Aerodynamics_Drag_Coefficient_Cd,Frontal_Area_m2,Fuel_Type,Fuel_Consumption_L_100km,Front_Brake_Temperature_C,Rear_Brake_Temperature_C,Differential_Type,Front_Camber_Angle_deg,Rear_Camber_Angle_deg,Front_Brakes,Rear_Brakes,Track_Temperature_C,Ambient_Temperature_C,Humidity_percentage,Wind_Speed_kmh,Wind_Direction_deg,Track_Condition,Track_Altitude_m,Track_Length_km,Surface_Type,Number_of_Corners,Number_of_Straights,Max_Gradient_percentage,Number_of_Laps,Driver_Reflexes_ms,Driver_Experience,Driver_Fatigue,Driver_Weight_kg,Race_Strategy,Overtakes,Harsh_Braking_Count,Driver_Mistakes,Average_Lap_Speed_kmh,Total_Race_Time_min,Fastest_Lap_Time_s,Slowest_Lap_Time_s,Front_Tire_Degradation_percentage,Rear_Tire_Degradation_percentage,Tire_Changes_Count,Gearbox_Condition,Engine_Condition,Technical_Problems,Trajectory_Changes,Lap_Time_s
1207.9422796231981,460.34491675205265,621.2191714719743,305.3831975939665,3.0015196721436608,44.47423956572022,automatic,6,2.1279365856208243,2.215717941085023,56.782538715420976,62.25671216766693,stiff,soft,0.3232417215232768,1.9091124372500767,gasoline,15.043410689730184,280.22694602099,328.7562120826648,open,-1.0759303825009554,-1.1087973195579577,discs,drums,20.4505236771813,27.23360088346135,46.249205407804446,6.327893424824714,106.22286690676842,damp,438.08427780939445,4.083052689589769,gravel,18,3,3.459428546441041,44,145.997508515752,beginner,47.86081087096695,71.40560364640012,conservative,7,1,2,134.9475104745506,63.68328076449775,92.11259660876267,95.06534897375863,14.763777097435804,12.572724975875506,0,bad,good,yes,8,174.6092139800799
1403.3718708733059,423.8540692983812,569.9656917892227,319.48428321292573,3.1501491550913214,44.82121390662437,automatic,6,2.054724797596222,2.3889540833197636,65.54014603936498,59.724254023274824,medium,medium,0.28590005145613917,2.4990414928495093,electric,11.996016916920016,330.04692518041816,285.2919643609244,open,-2.1053957463975954,-1.3563305720952235,drums,drums,25.236500498647157,23.45262335026782,43.16418434679251,12.395252585899438,276.12953811817374,dry,506.0716397189795,6.289358253530207,gravel,5,4,6.642070443884975,43,174.1056998420599,professional,87.54477338527722,72.3174812933762,conservative,7,4,3,111.13543117413715,68.16999597845354,77.38116826570325,97.61191609973363,24.34184134006436,14.451438314734329,2,acceptable,acceptable,yes,2,187.53361250504926
1275.2499374825147,493.19100409015397,645.5294230661785,313.61908237042235,2.664333329159228,45.06571426271236,manual,6,1.9283635044415732,2.314988146886151,55.859597168619565,60.13198983781989,stiff,soft,0.262637402576416,1.7624106490240135,electric,23.17474154819625,346.90663981428474,337.5411430013359,limited-slip,-1.5491170828071739,-1.7715657446109934,discs,drums,24.175531675795572,24.712209079908412,74.49942890645747,12.993532544931519,29.537326257741082,dry,568.3356731618109,5.897881317581284,gravel,9,4,5.729911111805395,48,241.19494448494447,intermediate,9.057598082265738,80.98018323758619,aggressive,2,1,3,140.7389862826383,60.74523294251013,78.94590704474481,101.73773065859719,29.79808821575214,23.727863458506203,0,bad,acceptable,no,7,171.95897372207386
1296.049022891898,522.4014014183907,580.3080929033955,302.5822876838778,2.8916363966896377,42.23616789232283,manual,6,1.7027871533873968,1.985336049123473,69.56886996129751,55.19875242024423,stiff,soft,0.3344171794494739,2.465676841384268,diesel,23.965494289289715,294.013887270554,382.6212772310197,limited-slip,-0.7268526608729269,-1.3520812875516728,discs,drums,22.223302124666084,20.092856467990345,40.83513700647292,10.996260663885163,48.77185951739674,wet,405.8443307437216,3.5858241699720335,asphalt,7,4,5.30132802934416,48,316.13543214972924,advanced,41.68701085994774,73.18086160472915,aggressive,3,4,1,117.74974503593629,56.349144851645946,87.65333681163828,96.44632912200578,27.533041049269325,10.619750486927606,2,bad,acceptable,yes,2,167.44979777423316
1316.946790247593,542.4269622088484,629.2451937396975,333.0060617124458,3.1524097167836573,45.32495191765735,automatic,7,1.8787307607893702,2.2109410348612766,64.41534873016211,59.58169417311789,soft,stiff,0.30655040823539054,2.0105020835160725,diesel,19.034880851529053,309.80383310739234,352.1023552651849,open,-1.6639840935416608,-0.5974397643690135,drums,drums,18.545879599725517,29.4080326420955,46.433465933124,2.353782376177552,106.95291179944581,dry,405.3521583585442,4.310877935237172,concrete,7,4,4.440791395257576,42,156.71933340205396,advanced,29.47318651138916,56.755017792674224,aggressive,0,2,3,158.3870204071998,64.61442839460094,85.05578280218116,111.41965483373448,13.167481046300654,34.11084949790017,1,good,good,yes,2,169.39086771447643
1191.4233037479275,529.3331733284789,577.0066801551118,307.87339334607674,2.9721776793352066,49.86798325655453,sequential,6,1.8816343722738211,2.164393080831214,59.700029149434606,59.53834916092267,soft,soft,0.357105485921268,2.20786969285094,gasoline,29.05146530438902,225.76095844920889,317.6416741060816,limited-slip,-1.754331213352391,-1.0155116735140366,discs,discs,20.166629414367524,15.537185480947214,44.55680900997086,14.53818120033171,241.13282223590446,damp,364.6027897613451,6.940570744975515,concrete,14,3,4.762076969559713,57,207.51629167322187,beginner,51.02393131160065,65.65267928099146,aggressive,6,4,2,170.4457752075875,53.09978166924901,88.9730649445609,108.90530691149183,17.121966860113265,29.197102275939887,1,good,bad,yes,6,160.65841818999073
1271.2437283704755,447.7942284972627,612.3110389934038,321.2126768459716,2.9587365353213664,49.9638326233624,automatic,7,1.637475587991565,1.881733345287557,62.620781422117695,58.461167313828156,soft,stiff,0.43229875069351176,1.918002781882684,electric,26.40543631105354,274.1600369759646,351.9746832130976,open,-1.5771894785380587,-1.7110974617206365,drums,drums,24.95532032532234,15.728827878625662,67.57610606947505,17.17466898898254,298.34175479445554,wet,545.7652907416192,4.869884456490273,gravel,15,3,4.998029130650957,32,145.18883070563948,advanced,52.09035821902985,83.15975471427326,aggressive,3,4,3,146.2122526446182,59.476434392233855,98.01059564828878,96.22311361790156,13.447810387935892,35.47073776211021,0,acceptable,bad,no,0,177.80534969674855
1170.5219320547233,447.9843688779879,609.3581610267445,296.64378626537916,2.917030865923756,50.68025434874103,automatic,5,2.127051556813581,1.908087720134658,64.53352377583275,56.94264851893833,medium,medium,0.2966185453729649,2.491812669496108,electric,13.418501076839945,337.2908469411388,348.1027436558379,open,-2.2120344423083917,-2.4281861872566566,drums,drums,39.81972775857031,26.356196809395364,12.576397298329127,10.589133831384112,255.0664628727086,damp,337.6394205624233,3.3517553308926384,asphalt,10,3,6.174693370928534,38,164.29783265896305,advanced,85.92184174726248,80.74990618067602,conservative,2,4,3,160.93454869078147,60.662383269008565,85.29129117065212,98.63987149642617,30.059113998266643,27.454054885581666,2,good,good,yes,5,180.21272213288245
1181.7465351161018,481.18389279120936,585.9130383545925,287.23308174451574,3.1731305118370563,54.407053394734234,sequential,7,2.4175857571751003,2.337120530366254,70.16549078732382,66.01691268429646,soft,stiff,0.41082568334959263,1.647428452046855,gasoline,19.323543821663012,280.1730972245916,291.74933892775334,open,-1.4072412468071394,-1.5133890636789336,discs,drums,40.0749898422675,16.640500800894763,29.466802407619355,7.293131851582837,318.31804436728453,wet,753.890556704265,4.712602003803868,gravel,8,4,3.227217473601295,51,141.67783097729273,intermediate,19.75542430351098,80.14992845976731,aggressive,0,2,4,166.01351337134616,52.94337835421744,101.78220999435845,91.04510583375966,31.367751346638205,19.757606842154903,2,good,bad,no,8,171.6824809851562
1170.4737277238962,463.8605073869829,533.8411798833721,306.17109761637226,3.0035427416034777,47.586507366428826,automatic,7,1.8169259971095126,1.9101950316840517,60.30756153423896,60.69541977663147,soft,stiff,0.31631914020306184,2.0048660453210703,gasoline,18.31508537309176,389.64881002332345,287.15894768769465,open,-1.6533777657614652,-1.445475120555895,discs,discs,22.973371798144875,21.755067190431433,68.98172715915037,12.554987677400042,82.27433973402734,wet,733.7187659153432,5.152762576369549,concrete,10,2,7.692927653365623,51,157.46513655709558,beginner,15.868805433611266,70.46736314694826,conservative,3,4,3,140.50103025018902,58.05787970673209,91.86669303093629,94.02785368218535,19.935264736136336,11.588150505455227,1,acceptable,acceptable,yes,9,167.37450400625272
1178.9816940905403,495.95308509797513,593.5350612155191,281.12452689414266,2.735422601733603,45.70744003204676,automatic,5,2.030690623596578,1.8675314616721477,56.928301724313336,63.97508785276374,stiff,soft,0.3483517251127734,2.023807144211574,gasoline,19.10927412389396,282.97030833360515,336.7271472144664,open,-1.261463862991746,-2.386391323120291,drums,discs,29.908680502512915,30.955684610372728,55.85467911017103,6.768138347125998,147.32180635486182,dry,637.9480407093887,4.9654999418965255,asphalt,5,3,3.4369509268626217,33,148.84137093417263,professional,6.85747026066047,73.7613946654577,conservative,5,3,4,187.18714383906774,59.391105277206556,96.23536278662785,101.8637609789634,13.215402604525654,35.40994364722786,0,bad,bad,yes,5,163.31348314888302
1031.974679042118,409.14646797673277,596.1170224739318,347.99755282165034,2.8563739844439042,54.57585078812385,manual,6,2.070816209996626,2.272743096365419,56.65386254986452,57.0934601546567,soft,soft,0.24893127515573021,1.8916847250445625,diesel,12.46999541739386,339.3017745817541,264.10653419216897,open,-1.2273333588556854,-1.9761906979641428,drums,discs,40.98917551747737,30.584797824041573,44.033591088075994,14.781893268224204,345.0921048731235,dry,355.3390908217968,3.404504613672347,asphalt,17,3,5.025593874539301,34,111.92388453520309,beginner,11.89288225757127,85.69162120590899,aggressive,4,1,4,141.81034650171642,59.244715230502166,92.5235376437562,124.21457861633435,11.33922554624132,16.474908496766673,0,good,acceptable,no,4,170.3949799073201
1175.93560654762,467.0704095671651,621.1923349244163,348.0245973362037,3.4500797503774434,47.85969560969517,automatic,7,1.7978840682244006,1.8604825750243863,59.38433053464625,58.854152877132364,stiff,soft,0.2186318646782317,1.443862136045941,electric,17.399610207445072,308.89360798744957,281.71703253103055,limited-slip,-2.0747006168309805,-1.9895225424800682,drums,drums,24.012594864558356,35.90893581056564,53.820826205544805,14.569810078723002,160.2040123921797,damp,691.6518689958997,4.187045369941073,concrete,19,4,4.252179014019765,49,208.12808749013772,advanced,5.3224080590740686,68.34616357278288,conservative,4,0,4,151.2096773914994,58.748928777301025,89.52075415980323,89.97317178685438,25.117907672101705,35.50967356691157,0,acceptable,good,no,3,172.00324609918744
1224.3546789786499,554.1847557703329,620.3961115568311,318.5371478864726,2.9819098509509216,58.05994699989102,manual,5,2.249152033100261,2.2062506741436407,49.40190547358113,56.18176413856157,soft,stiff,0.3252498325902293,1.948282862917652,electric,20.356867025162394,319.62916810881325,235.0323868186784,limited-slip,-1.2001712912558424,-1.9032710152271992,discs,discs,28.667351010121134,30.81056669322346,55.44349344580974,10.368988874643405,27.568054871706806,damp,650.224304468185,6.167196387522217,concrete,11,3,4.33048436404281,33,191.87816175717452,professional,62.624561345368704,83.86041106412561,aggressive,8,3,0,167.14939031637712,62.22421571409407,87.6109785379555,96.43091336999038,14.89336163929502,29.569844995419977,0,good,good,no,8,166.32528537800758
1150.8232231801937,498.8603335924025,660.7363011578684,338.53627390415255,2.5919448057902628,45.81123228233585,automatic,7,2.1612289333387933,2.1680603086669166,54.50550232934411,57.6031337543646,medium,stiff,0.27699479020544315,1.9438196390979716,diesel,17.307776114964476,324.18851591216867,272.864352346681,limited-slip,-1.1155869812107706,-0.8218875120753389,drums,discs,22.88391294157286,25.44432817355935,85.26560989925545,8.449807376401136,28.806548097100972,dry,532.3262206066187,5.331994023619426,concrete,16,3,6.149257040198025,43,228.9447974677606,professional,99.94988762634375,85.12415612410149,aggressive,0,1,1,132.0327291059462,59.25597697166498,87.09974697875366,114.46170397082922,12.693483252662505,18.743093102550155,2,acceptable,good,no,0,173.18510032549298
1138.2996765971297,506.21521318331116,566.8660143951769,281.14665113400685,3.0535121264228025,49.03439302736554,sequential,6,2.3316794460226937,2.2080001253101904,62.07740307323273,55.810160516047496,soft,soft,0.35121372218424407,1.7214267280412479,gasoline,16.215723671721758,375.1598755132681,268.0415847375666,open,-1.6502002611051605,-2.6076762305260983,discs,discs,7.558372616498211,19.155492055506564,54.07875643585616,16.223550344592496,265.7689816473752,dry,763.80067130129,4.559419045188935,gravel,18,2,4.666289142480147,35,174.4833459195614,professional,57.295268168542265,67.81233884003852,aggressive,8,2,1,205.4465043602354,53.94627927628578,90.02235487956476,112.92795195080228,22.22694499531397,1.9089481149431577,2,bad,good,yes,1,162.47367273447892
1180.7643324584024,561.9713691742899,630.7840095976446,320.20298713434823,3.1465693337008815,50.38092882530314,manual,6,1.9086624204279594,2.1341426385393825,59.8979689815775,58.09538149298002,soft,soft,0.3302818671081953,2.199766494284999,gasoline,20.883983581074627,373.6384257643281,263.01726944793324,limited-slip,-1.8379234638071829,-1.2065274434549185,discs,drums,35.44584952465544,29.536499392745295,48.95935178607327,15.71297229131823,72.08838210875676,dry,626.3805377148459,4.5412717333387285,gravel,8,4,4.178420521115893,32,197.7487734630851,professional,57.09098943485223,69.46558900218531,aggressive,3,0,2,155.82063338328123,57.3519510090524,88.05294431837933,91.00589595226623,19.761366357287972,13.028238585400988,2,good,acceptable,no,4,149.98330351346365
1316.834615491746,496.154838987972,602.9050882696116,351.3739552133601,3.259171616903057,51.52126502031093,manual,7,2.0586287485134975,2.074078454131961,56.2928217475653,64.66006422304554,medium,medium,0.3043657259361293,1.9806511043098038,electric,17.376041070393992,299.4851510311454,232.0181342990841,open,-0.13762260044753494,-1.2763353359297391,discs,drums,33.3397295384054,12.355528441811854,31.6970669761702,3.948071180630598,65.61552411235951,damp,512.0001408935541,6.104451626624998,gravel,19,2,3.910325215674112,57,151.70826233154432,professional,78.63406194797025,72.72370573985884,aggressive,8,3,0,155.94711062582687,63.070785916273714,94.35664677201105,110.44427097742522,6.652774855038645,14.826826020862878,0,bad,good,yes,4,163.8971528188556
1364.7743479629203,532.5863433749421,573.5253877649623,334.4099376827252,2.9435082537105797,50.98249665618903,manual,6,2.154043793330972,2.335385388653751,60.04960067513458,58.305673372587925,medium,medium,0.30442292002910104,1.914087669206505,electric,12.00946939551281,191.45677481063944,227.43134007146432,limited-slip,-1.7198338820919277,-0.623373092819046,drums,discs,56.205884605544,27.103024675835613,44.69165777979121,11.2457472124063,100.82162344213818,wet,307.329186667635,5.192062876166708,asphalt,16,3,4.453401668630701,30,226.3907215457788,professional,14.351534033604786,75.47959481852074,conservative,6,4,0,179.8552780136426,57.30950097751214,87.66878142179402,100.39913229769034,30.982669738951266,28.163409925327116,0,bad,bad,no,7,184.34572251412334
1302.6609414760899,527.8422602096838,633.5855861416146,320.1272048742894,3.414834055499089,60.01829163859525,sequential,6,1.9231818161968406,1.8661624845270635,66.94593588976458,67.145285988143,medium,soft,0.32954243035997977,2.390201182339159,gasoline,15.852180446304313,292.8098496949869,222.03607263742524,open,-1.189692355738099,-0.4291711926055555,discs,drums,36.96579536190224,16.446664244310426,52.6976857044606,17.247279791188163,109.41225025782101,wet,504.72391289998154,4.027820131110122,gravel,14,3,6.378221236187901,31,204.12885959905984,intermediate,1.9412668002758426,76.10753148539123,conservative,5,2,1,172.60930447760455,57.93999140329681,93.46642256379235,111.92512921523235,21.49264361634124,15.968674804672357,0,bad,bad,no,6,163.37956173968695
1467.7486673393034,569.9245782335398,577.4190516805157,305.2647121901172,3.100245184600159,44.719907632667486,sequential,7,2.2916637445511134,2.065007569117477,66.33304269711371,57.60135509686686,soft,medium,0.3483133035388021,2.1054972139249646,electric,20.148707298158406,233.92786785249768,221.00018533456958,limited-slip,-1.0487432961550205,-1.7141643285798984,discs,drums,37.34381417727531,30.614230487523344,58.93060222277626,19.250423362556205,323.5582138606462,damp,522.4585830527429,5.400481132023615,gravel,14,3,4.785808355744929,34,255.7846048168591,beginner,69.39455993033127,70.10305901347661,aggressive,4,0,2,172.27565480064877,53.67047866973704,88.19114885089466,108.77056336689822,30.56327863984105,19.91028675816307,0,acceptable,good,yes,6,173.56359015165867
1410.9169504654865,430.1113158086959,572.9794859645015,333.3599409855381,3.4374384590683618,49.89166883623352,sequential,7,2.0139323754799654,1.9814867182943416,77.32159408785434,61.14354967119383,medium,stiff,0.25673130720603365,2.002088508617566,diesel,18.942003879204613,364.7635857130469,202.92019737748646,open,-1.7748255310070906,-1.5265052536763868,drums,drums,8.97606756384329,28.941228921730158,48.588515179977634,5.307741725029748,329.75946680273245,dry,319.8288483603476,5.013895438240966,asphalt,6,3,3.718718342082643,54,185.52262109051026,advanced,96.82966296643467,67.05928378990816,conservative,8,2,4,129.8417426629099,62.01582817460842,84.06036256969203,110.19730627269064,1.556166607121689,27.58542533383812,0,bad,bad,no,4,184.93561609016567
1200.4164467068756,553.0539592446763,428.4063073945565,368.0023048901068,2.9784393193608154,54.489449756728064,sequential,7,2.125663561008425,2.06639181521405,58.639841299856705,64.79600699738734,soft,soft,0.2610696566126877,2.3762926553726835,electric,23.135053953031587,250.37488919299122,269.4018128552869,open,-2.0778023913751307,-1.038412213415512,discs,drums,38.84895922880157,13.654612822893123,13.662876870857765,12.60678421104649,264.62731779450223,wet,512.9820017310761,4.6261523237206,gravel,15,2,5.547309545420548,36,183.80975745480492,professional,22.669603958738882,58.560749098424424,conservative,0,4,0,150.34292745134366,58.50846037841849,84.89972342630416,101.28237000867306,7.723921794918244,25.90511016620905,2,acceptable,bad,no,2,168.21273017977143
1164.038308491114,430.9611779376353,697.3852049123844,315.6633439430225,3.2336315130010513,51.420927747751804,sequential,6,1.833243828600328,2.1034327545998495,59.141751180546294,55.080893192676015,medium,soft,0.25387334670822126,1.9582945651957737,electric,23.715393435438436,342.7074443575834,338.53263716879127,limited-slip,-0.17895557082197944,-1.5390062339087,drums,drums,53.443735654332286,29.817601614196793,44.79759572065792,2.2206942153918163,144.1450175529152,damp,563.6110707881126,4.423584306147021,gravel,16,2,4.285501320944888,51,222.03571259975163,intermediate,28.667177604056526,63.62620818956839,aggressive,9,1,2,127.38316567686469,66.77159004024433,90.3131730238157,108.57822981509275,38.36602944877141,28.809963052468277,1,acceptable,bad,yes,0,174.96434788408865
996.07198835607,468.87205066182804,565.2736114327549,341.87171389011854,3.403048281679449,47.81771014730601,sequential,6,1.9380729844143911,1.7981909870078827,59.126609369997006,60.020857740324935,soft,stiff,0.22473828534097756,2.206049442130896,gasoline,21.496378135510042,321.6602218159108,367.07358479602186,open,-1.9960380490247203,-1.9857228235164415,discs,discs,34.912616930280564,5.701329745273071,68.51310692927072,12.917196530341995,142.85654854954313,dry,738.4648423558255,5.1637570825347865,gravel,8,4,5.301786829856679,44,191.5573525907861,advanced,93.26733685702739,75.301709675055,conservative,0,0,4,132.99869716185594,61.67374892651398,94.47126987055381,98.3312485392159,5.364421400787215,22.598859909517902,2,acceptable,bad,no,8,157.6604304054688
1053.508425169354,482.6762728052254,647.6324238817804,281.25653024523615,2.963220318924466,46.03112312705373,sequential,7,2.016118625777883,1.9875971310245264,55.04484832602018,66.83537188443071,medium,stiff,0.2582849819074655,1.4305664146644705,diesel,24.333071677718642,279.3601761932173,213.27522209724873,open,-1.6676393841492752,-0.4649582789903626,drums,drums,30.107373026760776,33.50291926781048,37.79182877018941,6.839641181994555,259.43420565072273,wet,555.6685494686565,3.220453319051278,concrete,17,3,3.705772886098095,46,267.3104979746689,professional,3.9054300049191637,82.89993260275993,conservative,8,1,4,185.1541952838612,57.04784905418607,102.09415912936306,85.6253815388808,20.201223248504487,22.946260866602234,1,acceptable,acceptable,no,1,165.2883413333451
1063.1147162666439,528.3912602155593,557.4348190180102,326.1981273207931,2.7738300203009945,45.76995750390636,sequential,5,2.2724323883348467,2.378491080935342,53.801460081758435,58.530869600882966,medium,soft,0.3406308797181891,1.8307757512812377,electric,20.35865030033598,359.8132277249641,225.52162593494154,open,-1.8165712935152936,-1.7974443137174672,drums,discs,15.78275807009989,20.72869586581995,73.31277584907264,8.074233670633355,48.61074754282739,wet,361.0548599768258,4.66353732891837,gravel,19,2,4.7101431420723054,38,192.68916685827767,intermediate,79.04820137689799,80.39961399257334,conservative,2,0,2,128.15630399015205,59.878057123615186,86.78305094166846,102.41030568261462,14.681523512915188,11.110810109194627,2,bad,acceptable,yes,1,145.37547878461442
1191.6019412418852,533.4187011304225,561.7194922135957,306.480077930174,2.700753137133496,49.32518837997296,sequential,5,2.044074534933306,2.277028929247861,62.03530178775115,61.68902318488351,soft,stiff,0.22054922052370948,1.6411794302318583,diesel,15.97959715282208,310.42654283575575,165.37220580971578,limited-slip,-1.4394597925088937,-1.580726418075517,drums,discs,34.39630591184255,25.85258374893646,63.672003602048676,5.061911830887444,337.3629003676196,wet,570.0676145156582,5.710266160056157,asphalt,7,2,3.637482865898982,51,202.39679009560803,intermediate,62.60430568087766,76.07501921244359,conservative,9,4,2,150.8388961770991,61.423196687473045,99.08338842859646,101.77145528464206,20.442463061333292,15.366712357137075,0,acceptable,bad,no,6,159.51250107982278
1135.4504919963554,577.5986598138509,588.348271085787,368.73419773504287,2.933480784207912,50.342755455563186,sequential,6,1.9269724368321084,1.8950934431495359,54.202820431920756,53.89325661164947,medium,stiff,0.3483932072513191,2.080170030389773,electric,20.064427997986275,281.0032701730809,253.90282168888217,open,-1.2784791615535223,-0.7418884818517596,discs,drums,17.52744814427214,23.399442141752893,70.04444142942273,15.0044530663859,238.98506852740672,damp,900.7695652862973,4.583809087706347,gravel,5,4,5.091275624533368,53,327.6429106947636,intermediate,59.349257257605295,56.29802428543584,conservative,4,0,4,141.46611351166004,72.02003118106697,87.70487569964506,93.90137755319437,31.581705286111784,5.172527987496572,1,acceptable,bad,yes,1,159.05179864931912
1193.0439875696306,545.912258591296,637.577056020928,300.056603112153,2.8002317897992812,42.20453704862995,automatic,6,1.974167989253396,2.134458654165847,59.85358121395201,60.09335785570627,medium,soft,0.3223571794376311,1.859773288883329,diesel,18.528483999128987,318.7154867870415,244.16587574467985,limited-slip,-0.9972590222388676,-1.8952965042991692,discs,discs,25.614897504826793,21.681767832546697,73.66940220649636,3.063903683190853,74.35429213421767,wet,-148.5076752239546,5.063098593375171,concrete,15,4,4.3400279076086195,51,263.70570226520863,beginner,66.955772613055,70.6383518211511,conservative,4,4,0,150.98965118006865,60.947422288560965,83.18564898621456,97.43711945690426,18.599795711387262,14.436499744248422,1,bad,bad,yes,7,171.31812392761003
1290.3560384845491,487.51908041408285,649.3274932916687,332.6901511506948,2.8599690388340258,42.193440646873555,automatic,7,1.9342903404004,2.04909957589001,58.72456094651702,60.91293287863655,soft,medium,0.35299896853902335,1.6787813273428422,electric,14.74930655810156,327.724049914283,226.3970058147412,open,-1.3384686009844562,-1.4290623395562798,drums,drums,44.234061876574884,27.355573494462124,9.392609092954409,9.761223412909818,65.3576571965501,damp,513.5756111481189,5.796761261385261,gravel,12,4,4.534579606813956,59,144.37528680835123,advanced,10.289587444085635,72.9885635986923,aggressive,5,3,1,154.46233487747193,65.6300584534587,84.38309512248055,96.3567546091266,13.121106769130428,38.20620364736169,2,bad,bad,yes,6,175.93397913747046
1278.9723720780073,558.6684234613075,612.8736633254282,353.1727670537814,2.916967754097482,48.82618243514108,automatic,6,1.53936487846338,2.2179809173445313,56.77879353902159,58.70422748651514,medium,soft,0.28451072054732945,2.204117008038114,electric,22.794063704907906,294.98727059084365,320.2585418793807,limited-slip,-1.179333871673051,-1.2773932335861893,drums,drums,34.61174886852528,23.827699998446263,67.76621148542702,13.484893815805952,166.48758829504345,wet,593.5629099650108,6.244061004546293,concrete,13,2,3.405025067250765,40,214.2863007278298,intermediate,88.63857754601054,77.9501742022335,aggressive,6,0,3,129.00217806880602,54.962504561074,92.09657024168766,99.39142365974082,15.088227875577259,25.454989203699654,2,bad,good,no,2,163.2163839948841
1138.6388217482615,456.5541273519441,628.4410702615393,303.9731040763014,2.980739099140359,50.65152237891253,manual,6,2.2251220655169925,2.0816162639491473,60.98912182764102,66.11029505587578,stiff,medium,0.3049852975058038,2.175314159914823,gasoline,16.42280953312671,265.33389660553223,318.74488172490993,limited-slip,-1.8370267963402447,-0.9525297529802582,drums,discs,16.01037615668721,26.790700425198537,76.42747432084288,14.586744506267955,168.44830745306064,dry,352.8972228611726,3.206732099116442,gravel,19,3,3.43810256906795,51,193.46948769971095,beginner,98.56329850051942,71.45306680464454,aggressive,2,2,3,151.95957223057238,59.69160383527949,91.88598352395138,99.70497641247802,15.823681383997759,13.767713828210033,1,bad,acceptable,no,2,173.53190361934313
1277.1372139942139,500.1787352913619,623.6224178423852,336.45277242678264,2.9448263999855335,51.32501835466325,automatic,7,2.305082203489584,1.9817282455873046,58.70589661810051,56.15074119563964,stiff,soft,0.3074053819492504,1.9406579726227828,electric,19.30316543263873,335.37683398771173,146.7305920257294,limited-slip,-1.6274220499164151,-1.3442497642472504,discs,drums,51.22806352655087,29.74912665540624,31.28521553347713,13.447495271039273,299.5205317264184,wet,887.2530069706143,5.277307647529013,gravel,10,3,1.7298795501323316,59,188.24968458506936,advanced,42.988303235196234,72.25332558535614,aggressive,1,4,1,137.6811506293041,55.209076048289276,89.35673530529971,111.65256356124155,7.916120491630123,5.124275611286036,1,bad,good,yes,7,180.00560507679285
1242.3538513457265,501.35139462050074,622.8855761763921,366.13859013626325,2.7010827518408065,59.85275426043221,manual,5,1.7468334982109965,1.8564185313300177,63.67462245753727,60.38486108699714,medium,stiff,0.2970668252308813,2.5255631927516196,electric,20.008481558085244,249.04095982636122,220.6207693524662,limited-slip,-1.5514748384731532,-2.2796867189433074,drums,drums,32.06694767623892,29.79206586043707,75.12076400445847,19.612768891234907,141.95757259038967,dry,464.00456951502616,5.7557736213620165,gravel,6,2,4.2630722687465745,56,190.05610316231352,professional,43.48863360030294,76.69927550849664,aggressive,1,4,4,156.2453018671766,54.295503251160156,83.1630290211152,115.57394282906003,17.896000131601504,24.469437808864626,0,acceptable,good,no,3,177.38257625211546
1218.8916471785933,507.72605343653026,608.1832286315614,336.92498101239744,2.6849603151217116,53.73039549479792,automatic,7,1.8468253216590416,2.164078721596744,59.59247840415364,65.908594351429,medium,medium,0.31695124710835093,2.2156385875164277,gasoline,14.69252682017909,302.97522184462724,232.24513032039405,limited-slip,-1.4731809732698513,-1.3336693012002125,discs,drums,38.20570165077224,28.52723187410048,29.293470705794267,9.14862902154738,283.17277253486486,wet,569.9897495628736,5.07026250849506,asphalt,13,3,4.11783902864984,30,131.54318226186248,beginner,2.8180229392713474,70.48493067219057,conservative,2,2,1,156.79172180569037,63.47022392325988,91.24472456625416,100.04703719338438,8.267269940191383,21.397791870577773,2,acceptable,acceptable,no,2,165.60846476565894
1299.1662066710294,552.4164104963872,572.9981242431462,341.89393398247694,3.4006236855130094,47.483732465325815,sequential,6,1.9334795720131353,2.1037942643235725,64.00530433677686,57.417028790396316,soft,medium,0.3514313259539057,2.1661592132453347,gasoline,19.09682683546101,257.10780528025293,214.59941337627774,open,-2.1089771056887487,-2.1105219940638573,discs,drums,21.881241148739832,25.454829555664137,55.47354475725447,4.094134312433926,65.26552501349599,wet,619.4926258299288,6.540481077932537,concrete,7,2,5.551226017134036,41,191.5614725644166,professional,10.525274106207238,76.13578380949123,conservative,2,0,1,155.14579632694821,59.44436408507145,81.8998680819991,119.13962223646993,20.863468143732753,17.67007235188264,0,bad,bad,yes,8,167.59813350301772
